osm_id,osm_type,category,name,lat,lon,bbox_area_m2,tags,cross_track_nm,along_track_nm,within_preferred_corridor
28541763,way,river,Rock River,43.14061596244702,-88.76397109450033,0.0,"{""boat"": ""yes"", ""name"": ""Rock River"", ""name:cr"": ""\u140a\u14ef\u14c3\u14f0\u1431\u1429"", ""name:crk"": ""asin\u00ees\u00eepiy"", ""name:mez"": ""\u0101sep\u00e6h-s\u0113p\u0113w"", ""name:oj"": ""Asinii-ziibi"", ""name:pot"": ""sena zibe"", ""name:sak"": ""aseni-s\u00eep\u00f4wi"", ""name:win"": ""\u012f\u012fn\u012f saak"", ""waterway"": ""river""}",7.465635419573145e-08,57.67143539908787,True
28568753,way,river,Beaver Dam River,43.24340688680758,-88.85242944309917,0.0,"{""boat"": ""no"", ""name"": ""Beaver Dam River"", ""waterway"": ""river""}",3.928871527496621e-09,64.95718199719971,True
34809485,way,river,Black River,45.14249781121992,-90.55448003085344,0.0,"{""gnis:feature_id"": ""1578804"", ""name"": ""Black River"", ""name:dak"": ""S\u00e1pa Wakpa"", ""name:lkt"": ""S\u00e1pa Wakp\u00e1"", ""name:mez"": ""Ap\u012bs\u012bw-S\u012bpiah"", ""name:oj"": ""Makadewaagamiwi-ziibi"", ""name:win"": ""N\u012f\u012fsep"", ""waterway"": ""river"", ""wikidata"": ""Q4921629""}",2.341489496183859e-09,200.48458941208403,True
34810058,way,river,North Fork Popple River,44.99986244978288,-90.42194062042589,0.0,"{""gnis:feature_id"": ""1570437"", ""name"": ""North Fork Popple River"", ""nhd:com_id"": ""74695035"", ""nhd:fdate"": ""Mon Mar 10 00:00:00 CST 2003"", ""nhd:reach_code"": ""07040007003173"", ""waterway"": ""river""}",1.6854437336737819e-09,190.24133658758316,True
34863023,way,river,North Fork Popple River,45.005886202237555,-90.42752177371402,0.0,"{""gnis:feature_id"": ""1570437"", ""name"": ""North Fork Popple River"", ""nhd:com_id"": ""74694979"", ""nhd:fdate"": ""Mon Mar 10 00:00:00 CST 2003"", ""nhd:reach_code"": ""07040007000598"", ""waterway"": ""river""}",-2.9662098517915377e-08,190.6737057292035,True
34897044,way,river,North Fork Popple River,45.00298815505211,-90.42483648398517,0.0,"{""gnis:feature_id"": ""1570437"", ""name"": ""North Fork Popple River"", ""nhd:com_id"": ""74695019"", ""nhd:fdate"": ""Mon Mar 10 00:00:00 CST 2003"", ""nhd:reach_code"": ""07040007000598"", ""waterway"": ""river""}",4.155675218836832e-09,190.4656890605737,True
34897519,way,river,Flambeau River,45.56708714528814,-90.95384389049352,0.0,"{""gnis:feature_id"": ""1579255"", ""name"": ""Flambeau River"", ""waterway"": ""river""}",3.250479046329547e-07,231.04233070013052,True
34899221,way,river,Yellow River,45.26307475138909,-90.66715293108696,0.0,"{""gnis:feature_id"": ""1580839"", ""name"": ""Yellow River"", ""name:mez"": ""M\u0113kon-S\u0113p\u0113w"", ""name:oj"": ""Miigwan-ziibi"", ""waterway"": ""river""}",1.2342767669448697e-08,209.1523709790247,True
42800970,way,river,Jump River,45.3626451729067,-90.76063644166129,0.0,"{""gnis:feature_id"": ""1579558"", ""name"": ""Jump River"", ""nhd:com_id"": ""77568853"", ""nhd:fdate"": ""Fri Mar 28 00:00:00 CST 2003"", ""nhd:reach_code"": ""07050004000012"", ""waterway"": ""river""}",-1.1103017329786465e-08,216.31611348845283,True
42868674,way,river,Little Jump River,45.43434065144351,-90.82819768139134,0.0,"{""gnis:feature_id"": ""1579688"", ""name"": ""Little Jump River"", ""nhd:com_id"": ""77567669"", ""nhd:fdate"": ""Fri Mar 28 00:00:00 CST 2003"", ""nhd:reach_code"": ""07050004000108"", ""waterway"": ""river""}",6.330333743244811e-09,221.4777621064864,True
